PID;Year Built;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Remod/Add;1st Flr SF;2nd Flr SF;3Ssn Porch;Central Air;Enclosed Porch;Exter Cond;Exter Qual;Exterior 1st;Exterior 2nd;Fireplace Qu;Gr Liv Area;Heating QC;Kitchen AbvGr;Kitchen Qual;Low Qual Fin SF;MS SubClass;MS Zoning;Mas Vnr Area;Mas Vnr Type;Open Porch SF;Paved Drive;Roof Matl;Roof Style;Screen Porch;TotRms AbvGrd;Wood Deck SF;electrical;fence;fireplaces;foundation;functional;heating;Sale_Date;Sale Type;Sale Condition;saleprice;saleDate;Mo_Sold;Yr_Sold;Bsmt Full Bath;Bsmt Half Bath;Bedroom;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath_1;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath_1;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area
527107010;1996;               ;15038;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;916;720;0;Y;0;3;3;HdBoard;HdBoard;TA;1636;2;1;3;0;60;6;0;None   ;84;Y;CompShg;Gable  ;0;7;168;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,22733E+12;WD   ;Normal ;173000;2008/11/22 00:00:00.000;11;2008;1;1;1;778;TA;0;Rec;Unf;916;No;0;Gd;0;138;TA;Attchd;1996;2;TA;Fin;386;;;;
527107010;1996;               ;15038;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;916;720;0;Y;0;3;3;HdBoard;HdBoard;TA;1636;2;1;3;0;60;6;0;None   ;84;Y;CompShg;Gable  ;0;7;168;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,22733E+12;WD   ;Normal ;173000;2008/11/22 00:00:00.000;11;2008;1;0;2;778;TA;0;Rec;Unf;916;No;0;Gd;0;138;TA;Attchd;1996;2;TA;Fin;386;;;;
527107020;1995;               ;13041;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1995;781;890;0;Y;0;3;3;HdBoard;HdBoard;TA;1671;2;1;3;0;60;6;0;None   ;84;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,14102E+12;WD   ;Normal ;170000;2006/02/27 00:00:00.000;2;2006;0;1;1;781;TA;0;Unf;Unf;781;No;0;Gd;0;0;TA;Attchd;1995;2;TA;Fin;423;;;;
527107020;1995;               ;13041;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1995;781;890;0;Y;0;3;3;HdBoard;HdBoard;TA;1671;2;1;3;0;60;6;0;None   ;84;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,14102E+12;WD   ;Normal ;170000;2006/02/27 00:00:00.000;2;2006;2;0;2;781;TA;0;Unf;Unf;781;No;0;Gd;0;0;TA;Attchd;1995;2;TA;Fin;423;;;;
527107030;1995;               ;13031;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;691;807;0;Y;0;3;3;HdBoard;HdBoard;TA;1498;2;1;3;0;60;6;0;None   ;44;Y;CompShg;Gable  ;0;6;315;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15337E+12;WD   ;Normal ;187500;2006/07/20 00:00:00.000;7;2006;1;1;0;99;TA;0;ALQ;Unf;691;No;0;Gd;0;592;TA;Attchd;1995;2;TA;Fin;409;;;;
527107030;1995;               ;13031;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;691;807;0;Y;0;3;3;HdBoard;HdBoard;TA;1498;2;1;3;0;60;6;0;None   ;44;Y;CompShg;Gable  ;0;6;315;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15337E+12;WD   ;Normal ;187500;2006/07/20 00:00:00.000;7;2006;1;0;3;99;TA;0;ALQ;Unf;691;No;0;Gd;0;592;TA;Attchd;1995;2;TA;Fin;409;;;;
527107040;1995;               ;10364;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;806;766;0;Y;0;3;3;MetalSd;MetalSd;TA;1572;2;1;3;0;60;6;0;None   ;40;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,17938E+12;WD   ;Normal ;168000;2007/05/17 00:00:00.000;5;2007;1;1;1;806;TA;0;Unf;Unf;806;No;0;Gd;0;0;TA;BuiltIn;1995;2;TA;Fin;373;;;;
527107040;1995;               ;10364;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;806;766;0;Y;0;3;3;MetalSd;MetalSd;TA;1572;2;1;3;0;60;6;0;None   ;40;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,17938E+12;WD   ;Normal ;168000;2007/05/17 00:00:00.000;5;2007;1;0;2;806;TA;0;Unf;Unf;806;No;0;Gd;0;0;TA;BuiltIn;1995;2;TA;Fin;373;;;;
527107090;1996;53;14137;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;5;5;1997;1384;0;0;Y;0;3;2;HdBoard;HdBoard;NA;1384;2;1;2;0;20;6;0;None   ;39;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,2275E+12;WD   ;Normal ;177900;2008/11/24 00:00:00.000;11;2008;2;0;3;898;TA;0;GLQ;Unf;1348;No;1;Gd;0;450;TA;Attchd;1996;2;TA;Unf;404;;;;
527107120;1996;54;9783;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;821;955;0;Y;0;3;3;HdBoard;HdBoard;TA;1776;2;1;3;0;60;6;0;None   ;116;Y;CompShg;Gable  ;0;7;286;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,14827E+12;WD   ;Normal ;202000;2006/05/22 00:00:00.000;5;2006;1;1;0;821;TA;0;Unf;Unf;821;No;0;Gd;0;0;TA;BuiltIn;1996;2;TA;Fin;443;;;;
527107120;1996;54;9783;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1996;821;955;0;Y;0;3;3;HdBoard;HdBoard;TA;1776;2;1;3;0;60;6;0;None   ;116;Y;CompShg;Gable  ;0;7;286;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,14827E+12;WD   ;Normal ;202000;2006/05/22 00:00:00.000;5;2006;1;0;3;821;TA;0;Unf;Unf;821;No;0;Gd;0;0;TA;BuiltIn;1996;2;TA;Fin;443;;;;
527107130;1996;60;8400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1997;958;670;0;Y;0;3;3;HdBoard;HdBoard;TA;1628;2;1;3;0;80;6;32;BrkFace;72;Y;CompShg;Gable  ;0;7;48;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24591E+12;WD   ;Normal ;189000;2009/06/25 00:00:00.000;6;2009;1;1;1;100;TA;0;GLQ;Unf;384;No;0;Gd;0;284;TA;BuiltIn;1996;2;TA;Fin;390;;;;
527107130;1996;60;8400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1997;958;670;0;Y;0;3;3;HdBoard;HdBoard;TA;1628;2;1;3;0;80;6;32;BrkFace;72;Y;CompShg;Gable  ;0;7;48;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24591E+12;WD   ;Normal ;189000;2009/06/25 00:00:00.000;6;2009;1;0;2;100;TA;0;GLQ;Unf;384;No;0;Gd;0;284;TA;BuiltIn;1996;2;TA;Fin;390;;;;
527107210;1996;57;21872;Pave;NA  ;Moderately Irregular;HLS;AllPub;FR2    ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;1997;729;717;0;Y;0;3;3;HdBoard;HdBoard;TA;1446;1;1;3;0;60;6;0;None   ;22;Y;CompShg;Gable  ;0;6;264;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21878E+12;WD   ;Normal ;175000;2008/08/15 00:00:00.000;8;2008;1;1;0;125;TA;1;GLQ;Unf;729;Gd;0;Gd;0;604;TA;Attchd;1996;2;TA;Unf;406;;;;
527107210;1996;57;21872;Pave;NA  ;Moderately Irregular;HLS;AllPub;FR2    ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;1997;729;717;0;Y;0;3;3;HdBoard;HdBoard;TA;1446;1;1;3;0;60;6;0;None   ;22;Y;CompShg;Gable  ;0;6;264;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21878E+12;WD   ;Normal ;175000;2008/08/15 00:00:00.000;8;2008;1;0;3;125;TA;1;GLQ;Unf;729;Gd;0;Gd;0;604;TA;Attchd;1996;2;TA;Unf;406;;;;
527107240;1997;70;11207;Pave;NA  ;Slightly irregular  ;HLS;AllPub;FR2    ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1997;802;709;0;Y;0;3;3;VinylSd;VinylSd;TA;1511;2;1;3;0;60;6;0;None   ;75;Y;CompShg;Gable  ;0;8;95;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15035E+12;WD   ;Normal ;185000;2006/06/15 00:00:00.000;6;2006;1;1;1;88;TA;0;GLQ;Unf;802;Av;1;Gd;0;714;TA;Attchd;1997;2;TA;Fin;413;;;;
527107240;1997;70;11207;Pave;NA  ;Slightly irregular  ;HLS;AllPub;FR2    ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1997;802;709;0;Y;0;3;3;VinylSd;VinylSd;TA;1511;2;1;3;0;60;6;0;None   ;75;Y;CompShg;Gable  ;0;8;95;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15035E+12;WD   ;Normal ;185000;2006/06/15 00:00:00.000;6;2006;1;0;2;88;TA;0;GLQ;Unf;802;Av;1;Gd;0;714;TA;Attchd;1997;2;TA;Fin;413;;;;
527108010;2005;134;19378;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;1392;1070;168;Y;0;3;2;VinylSd;VinylSd;Gd;2462;1;1;2;0;60;6;456;BrkFace;132;Y;CompShg;Gable  ;0;9;239;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,1424E+12;New  ;Partial;320000;2006/03/15 00:00:00.000;3;2006;1;1;1;1335;TA;0;GLQ;Unf;1392;Mn;1;Gd;0;57;TA;Attchd;2006;2;TA;RFn;576;;;;
527108010;2005;134;19378;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;1392;1070;168;Y;0;3;2;VinylSd;VinylSd;Gd;2462;1;1;2;0;60;6;456;BrkFace;132;Y;CompShg;Gable  ;0;9;239;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,1424E+12;New  ;Partial;320000;2006/03/15 00:00:00.000;3;2006;1;0;3;1335;TA;0;GLQ;Unf;1392;Mn;1;Gd;0;57;TA;Attchd;2006;2;TA;RFn;576;;;;
527108020;2006;50;14859;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;7;5;2006;1670;0;0;Y;0;3;2;VinylSd;VinylSd;Gd;1670;1;1;2;0;20;6;27;BrkFace;60;Y;CompShg;Hip    ;0;7;144;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15553E+12;New  ;Partial;240000;2006/08/14 00:00:00.000;8;2006;2;0;3;1670;TA;0;Unf;Unf;1670;No;0;Gd;0;0;TA;Attchd;2006;3;TA;RFn;690;;;;
527108030;2005;50;13128;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;8;5;2005;1074;990;0;Y;0;3;2;VinylSd;VinylSd;Gd;2064;1;1;2;0;60;6;216;BrkFace;119;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,13721E+12;WD   ;Normal ;250000;2006/01/14 00:00:00.000;1;2006;1;1;1;1074;TA;0;Unf;Unf;1074;No;0;Gd;0;0;TA;Attchd;2005;2;TA;Fin;527;;;;
527108030;2005;50;13128;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;8;5;2005;1074;990;0;Y;0;3;2;VinylSd;VinylSd;Gd;2064;1;1;2;0;60;6;216;BrkFace;119;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,13721E+12;WD   ;Normal ;250000;2006/01/14 00:00:00.000;1;2006;1;0;3;1074;TA;0;Unf;Unf;1074;No;0;Gd;0;0;TA;Attchd;2005;2;TA;Fin;527;;;;
527108040;2005;72;10463;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;8;5;2005;901;900;0;Y;0;3;2;VinylSd;VinylSd;Gd;1801;1;1;2;0;60;6;0;None   ;116;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15104E+12;WD   ;Normal ;239900;2006/06/23 00:00:00.000;6;2006;0;1;1;893;TA;0;Unf;Unf;893;No;0;Gd;0;0;TA;Attchd;2005;3;TA;Fin;800;;;;
527108040;2005;72;10463;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;8;5;2005;901;900;0;Y;0;3;2;VinylSd;VinylSd;Gd;1801;1;1;2;0;60;6;0;None   ;116;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15104E+12;WD   ;Normal ;239900;2006/06/23 00:00:00.000;6;2006;2;0;2;893;TA;0;Unf;Unf;893;No;0;Gd;0;0;TA;Attchd;2005;3;TA;Fin;800;;;;
527108060;2005;42;13751;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;1700;512;0;Y;0;3;2;VinylSd;VinylSd;Gd;2212;1;1;2;0;60;6;248;BrkFace;38;Y;CompShg;Gable  ;115;9;237;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,14732E+12;New  ;Partial;309000;2006/05/11 00:00:00.000;5;2006;0;1;1;1640;TA;0;GLQ;Unf;1700;Av;1;Gd;0;60;TA;Attchd;2006;3;TA;Fin;773;;;;
527108060;2005;42;13751;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;1700;512;0;Y;0;3;2;VinylSd;VinylSd;Gd;2212;1;1;2;0;60;6;248;BrkFace;38;Y;CompShg;Gable  ;115;9;237;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,14732E+12;New  ;Partial;309000;2006/05/11 00:00:00.000;5;2006;2;0;2;1640;TA;0;GLQ;Unf;1700;Av;1;Gd;0;60;TA;Attchd;2006;3;TA;Fin;773;;;;
527108070;2006;42;14892;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;9;5;2007;1746;0;0;Y;0;3;1;VinylSd;VinylSd;Gd;1746;1;1;1;0;20;6;160;Stone  ;39;Y;CompShg;Gable  ;0;7;201;SBrkr;NA   ;2;PConc ;Typ ;GasA ;1,25532E+12;WD   ;Normal ;377500;2009/10/12 00:00:00.000;10;2009;2;0;3;426;TA;0;GLQ;Unf;1746;Gd;1;Ex;0;1320;TA;Attchd;2006;3;TA;Fin;758;;;;
527108090;2006;168;23257;Pave;NA  ;Irregular           ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;887;1134;0;Y;0;3;2;VinylSd;VinylSd;Gd;2021;1;1;2;0;60;6;0;None   ;100;Y;CompShg;Gable  ;0;9;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15812E+12;New  ;Partial;274725;2006/09/13 00:00:00.000;9;2006;1;1;1;868;Gd;0;Unf;Unf;868;No;0;Ex;0;0;TA;BuiltIn;2006;2;TA;RFn;422;;;;
527108090;2006;168;23257;Pave;NA  ;Irregular           ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;887;1134;0;Y;0;3;2;VinylSd;VinylSd;Gd;2021;1;1;2;0;60;6;0;None   ;100;Y;CompShg;Gable  ;0;9;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15812E+12;New  ;Partial;274725;2006/09/13 00:00:00.000;9;2006;1;0;2;868;Gd;0;Unf;Unf;868;No;0;Ex;0;0;TA;BuiltIn;2006;2;TA;RFn;422;;;;
527110020;1995;               ;8530;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1996;804;670;0;Y;0;3;3;HdBoard;HdBoard;TA;1474;2;1;3;0;80;6;22;BrkFace;72;Y;CompShg;Gable  ;0;7;120;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24288E+12;WD   ;Normal ;168500;2009/05/21 00:00:00.000;5;2009;1;1;1;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;TA;BuiltIn;1995;2;TA;Fin;400;;;;
527110020;1995;               ;8530;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1996;804;670;0;Y;0;3;3;HdBoard;HdBoard;TA;1474;2;1;3;0;80;6;22;BrkFace;72;Y;CompShg;Gable  ;0;7;120;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24288E+12;WD   ;Normal ;168500;2009/05/21 00:00:00.000;5;2009;1;0;2;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;TA;BuiltIn;1995;2;TA;Fin;400;;;;
527110080;1997;               ;13869;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;6;1997;794;676;0;Y;0;3;3;VinylSd;VinylSd;NA;1470;2;1;3;0;60;6;0;None   ;75;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,18448E+12;WD   ;Normal ;177000;2007/07/15 00:00:00.000;7;2007;1;0;1;612;TA;1;GLQ;Unf;794;Av;0;Gd;0;182;TA;Attchd;1997;2;TA;Fin;388;;;;
527110080;1997;               ;13869;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;6;1997;794;676;0;Y;0;3;3;VinylSd;VinylSd;NA;1470;2;1;3;0;60;6;0;None   ;75;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,18448E+12;WD   ;Normal ;177000;2007/07/15 00:00:00.000;7;2007;1;0;2;612;TA;1;GLQ;Unf;794;Av;0;Gd;0;182;TA;Attchd;1997;2;TA;Fin;388;;;;
527110120;1997;57;8773;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1997;916;684;0;Y;0;3;3;VinylSd;VinylSd;TA;1600;2;1;3;0;60;6;0;None   ;38;Y;CompShg;Gable  ;0;7;100;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18776E+12;WD   ;Normal ;169000;2007/08/22 00:00:00.000;8;2007;1;1;0;916;TA;0;Unf;Unf;916;Av;0;Gd;0;0;TA;Attchd;1997;2;TA;Fin;460;;;;
527110120;1997;57;8773;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1997;916;684;0;Y;0;3;3;VinylSd;VinylSd;TA;1600;2;1;3;0;60;6;0;None   ;38;Y;CompShg;Gable  ;0;7;100;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18776E+12;WD   ;Normal ;169000;2007/08/22 00:00:00.000;8;2007;1;0;3;916;TA;0;Unf;Unf;916;Av;0;Gd;0;0;TA;Attchd;1997;2;TA;Fin;460;;;;
527110130;1997;56;8872;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;6;5;1997;754;630;0;Y;0;3;3;VinylSd;VinylSd;TA;1384;2;1;3;0;80;6;0;None   ;0;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,17411E+12;WD   ;Normal ;161500;2007/03/17 00:00:00.000;3;2007;0;1;0;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;TA;BuiltIn;1997;2;TA;Fin;390;;;;
527110130;1997;56;8872;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;6;5;1997;754;630;0;Y;0;3;3;VinylSd;VinylSd;TA;1384;2;1;3;0;80;6;0;None   ;0;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,17411E+12;WD   ;Normal ;161500;2007/03/17 00:00:00.000;3;2007;2;0;3;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;TA;BuiltIn;1997;2;TA;Fin;390;;;;
527126030;2000;41;5330;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2000;1652;0;0;Y;0;3;2;CemntBd;CmentBd;NA;1652;1;1;1;0;120;6;0;None   ;48;Y;CompShg;Gable  ;0;6;96;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,18767E+12;WD   ;Normal ;251000;2007/08/21 00:00:00.000;8;2007;2;0;2;298;TA;0;GLQ;Unf;1494;Av;1;Gd;0;1196;TA;Attchd;2000;2;TA;RFn;499;;;;
527127100;2004;28;7296;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2005;2522;0;0;Y;0;3;2;CemntBd;CmentBd;Gd;2522;1;1;2;0;120;6;0;None   ;57;Y;CompShg;Gable  ;0;8;182;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,25887E+12;WD   ;Normal ;375000;2009/11/22 00:00:00.000;11;2009;2;0;1;243;TA;0;GLQ;Unf;2208;Av;1;Ex;0;1965;TA;Attchd;2004;2;TA;Fin;564;;;;
527127140;2001;41;4923;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2002;1593;0;0;Y;0;3;2;CemntBd;CmentBd;Gd;1593;1;1;1;0;120;6;0;None   ;120;Y;CompShg;Gable  ;224;5;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21912E+12;WD   ;Normal ;286000;2008/08/19 00:00:00.000;8;2008;1;1;0;440;TA;0;GLQ;Unf;1593;Av;1;Ex;0;1153;TA;Attchd;2001;2;TA;Fin;682;;;;
527127150;2001;41;4920;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2001;1338;0;0;Y;170;3;2;CemntBd;CmentBd;NA;1338;1;1;2;0;120;6;0;None   ;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,27131E+12;WD   ;Normal ;213500;2010/04/15 00:00:00.000;4;2010;2;0;2;722;TA;0;GLQ;Unf;1338;Mn;1;Gd;0;616;TA;Attchd;2001;2;TA;Fin;582;;;;
527131030;2000;40;5664;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2000;1659;0;0;Y;0;3;2;CemntBd;CmentBd;Ex;1659;1;1;1;0;120;6;0;None   ;59;Y;CompShg;Gable  ;0;5;212;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,25627E+12;WD   ;Normal ;278000;2009/10/23 00:00:00.000;10;2009;2;0;2;343;TA;0;GLQ;Unf;1501;No;1;Gd;0;1158;TA;Attchd;2000;2;TA;Fin;499;;;;
527131110;1997;45;6264;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Stone Brook        ;Norm                          ;Normal;1Fam  ;1Story;8;5;1997;1682;0;0;Y;0;3;2;CemntBd;CmentBd;TA;1682;1;1;2;0;120;6;0;None   ;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;1;PConc ;Min1;GasA ;1,2161E+12;WD   ;Normal ;247900;2008/07/15 00:00:00.000;7;2008;1;1;1;1008;TA;0;GLQ;Unf;1664;Mn;1;Ex;0;656;TA;Attchd;1997;2;TA;Fin;528;;;;
527132090;1998;61;7380;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Stone Brook        ;Norm                          ;Normal;1Fam  ;1Story;8;5;1998;1478;0;0;Y;0;3;3;CemntBd;CmentBd;NA;1478;1;1;3;0;120;6;0;None   ;43;Y;CompShg;Gable  ;0;5;168;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,24729E+12;WD   ;Normal ;240000;2009/07/11 00:00:00.000;7;2009;2;0;2;1077;TA;0;GLQ;Unf;1418;Av;1;Gd;0;341;TA;Attchd;1998;2;TA;Fin;495;;;;
527140090;1993;41;5395;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;1993;1337;0;168;Y;70;3;2;HdBoard;HdBoard;TA;1337;2;1;2;0;120;6;0;None   ;0;Y;CompShg;Gable  ;0;5;96;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,22439E+12;WD   ;Normal ;180000;2008/10/19 00:00:00.000;10;2008;2;0;2;604;TA;0;GLQ;Unf;1337;No;1;Gd;0;733;TA;Attchd;1993;2;TA;RFn;462;;;;
